time,source_IP,destination_IP,source_Port,destination_Port,package_length
4.834941,192.168.212.37,39.1.101.199,3659,3659,69
4.840924,39.1.101.199,192.168.212.37,3659,3659,69
4.861869,192.168.212.37,39.1.101.199,3659,3659,69
4.861869,39.1.101.199,192.168.212.37,3659,3659,69
4.874832,39.1.101.199,192.168.212.37,3659,3659,37
4.884839,39.1.101.199,192.168.212.37,3659,3659,69
4.885836,192.168.212.37,39.1.101.199,3659,3659,34
4.886802,192.168.212.37,39.1.101.199,3659,3659,37
4.888797,192.168.212.37,39.1.101.199,3659,3659,69
4.903758,39.1.101.199,192.168.212.37,3659,3659,69
4.916722,192.168.212.37,39.1.101.199,3659,3659,69
4.923741,39.1.101.199,192.168.212.37,3659,3659,69
4.943649,192.168.212.37,39.1.101.199,3659,3659,69
4.944647,39.1.101.199,192.168.212.37,3659,3659,69
4.96559,39.1.101.199,192.168.212.37,3659,3659,69
4.970578,192.168.212.37,39.1.101.199,3659,3659,69
4.986534,39.1.101.199,192.168.212.37,3659,3659,69
4.997506,192.168.212.37,39.1.101.199,3659,3659,69
4.999499,39.1.101.199,192.168.212.37,3659,3659,34
5.007381,39.1.101.199,192.168.212.37,3659,3659,69
5.025301,192.168.212.37,39.1.101.199,3659,3659,69
5.028292,39.1.101.199,192.168.212.37,3659,3659,69
5.049235,39.1.101.199,192.168.212.37,3659,3659,69
5.05223,192.168.212.37,39.1.101.199,3659,3659,69
5.069182,39.1.101.199,192.168.212.37,3659,3659,69
5.079157,192.168.212.37,39.1.101.199,3659,3659,69
5.079157,35.215.187.112,192.168.212.37,50001,60001,60
5.091126,39.1.101.199,192.168.212.37,3659,3659,69
5.106084,192.168.212.37,39.1.101.199,3659,3659,69
5.112068,39.1.101.199,192.168.212.37,3659,3659,69
5.133012,39.1.101.199,192.168.212.37,3659,3659,69
5.134011,192.168.212.37,39.1.101.199,3659,3659,69
5.152992,39.1.101.199,192.168.212.37,3659,3659,69
5.160939,192.168.212.37,39.1.101.199,3659,3659,69
5.174902,39.1.101.199,192.168.212.37,3659,3659,69
5.188449,192.168.212.37,39.1.101.199,3659,3659,69
5.195462,39.1.101.199,192.168.212.37,3659,3659,69
5.215921,39.1.101.199,192.168.212.37,3659,3659,69
5.215921,192.168.212.37,39.1.101.199,3659,3659,69
5.236973,39.1.101.199,192.168.212.37,3659,3659,69
5.242915,192.168.212.37,39.1.101.199,3659,3659,69
5.257873,39.1.101.199,192.168.212.37,3659,3659,69
5.27084,192.168.212.37,39.1.101.199,3659,3659,69
5.278822,39.1.101.199,192.168.212.37,3659,3659,69
5.298281,192.168.212.37,39.1.101.199,3659,3659,69
5.29927,39.1.101.199,192.168.212.37,3659,3659,69
5.320254,39.1.101.199,192.168.212.37,3659,3659,69
5.326198,192.168.212.37,39.1.101.199,3659,3659,69
5.340162,39.1.101.199,192.168.212.37,3659,3659,69
5.355122,192.168.212.37,39.1.101.199,3659,3659,69
5.362142,39.1.101.199,192.168.212.37,3659,3659,69
5.383047,39.1.101.199,192.168.212.37,3659,3659,69
5.383047,192.168.212.37,39.1.101.199,3659,3659,69
5.401995,39.1.101.199,192.168.212.37,3659,3659,69
5.412633,192.168.212.37,39.1.101.199,3659,3659,69
5.42329,39.1.101.199,192.168.212.37,3659,3659,69
5.441337,192.168.212.37,39.1.101.199,3659,3659,69
5.443331,39.1.101.199,192.168.212.37,3659,3659,69
5.463993,39.1.101.199,192.168.212.37,3659,3659,69
5.469976,192.168.212.37,39.1.101.199,3659,3659,69
5.484526,39.1.101.199,192.168.212.37,3659,3659,69
5.499487,192.168.212.37,39.1.101.199,3659,3659,69
5.50547,39.1.101.199,192.168.212.37,3659,3659,69
5.526414,39.1.101.199,192.168.212.37,3659,3659,69
5.528409,192.168.212.37,39.1.101.199,3659,3659,69
5.547357,39.1.101.199,192.168.212.37,3659,3659,69
5.557332,192.168.212.37,39.1.101.199,3659,3659,69
5.567344,39.1.101.199,192.168.212.37,3659,3659,69
5.574285,192.168.212.37,35.215.187.112,60001,50001,68
5.585302,192.168.212.37,39.1.101.199,3659,3659,69
5.58829,39.1.101.199,192.168.212.37,3659,3659,69
5.609855,39.1.101.199,192.168.212.37,3659,3659,69
5.613809,192.168.212.37,39.1.101.199,3659,3659,69
5.630764,39.1.101.199,192.168.212.37,3659,3659,69
5.642731,192.168.212.37,39.1.101.199,3659,3659,69
5.651707,39.1.101.199,192.168.212.37,3659,3659,69
5.671653,192.168.212.37,39.1.101.199,3659,3659,69
5.672653,39.1.101.199,192.168.212.37,3659,3659,69
5.692635,39.1.101.199,192.168.212.37,3659,3659,69
5.701618,192.168.212.37,39.1.101.199,3659,3659,69
5.713578,39.1.101.199,192.168.212.37,3659,3659,69
5.73153,192.168.212.37,39.1.101.199,3659,3659,69
5.73552,39.1.101.199,192.168.212.37,3659,3659,69
5.756466,39.1.101.199,192.168.212.37,3659,3659,69
5.761452,192.168.212.37,39.1.101.199,3659,3659,69
5.776412,39.1.101.199,192.168.212.37,3659,3659,69
5.789382,192.168.212.37,39.1.101.199,3659,3659,53
5.792368,192.168.212.37,39.1.101.199,3659,3659,69
5.798352,39.1.101.199,192.168.212.37,3659,3659,69
5.818911,39.1.101.199,192.168.212.37,3659,3659,69
5.819909,192.168.212.37,39.1.101.199,3659,3659,69
5.825891,39.1.101.199,192.168.212.37,3659,3659,34
5.831877,39.1.101.199,192.168.212.37,3659,3659,53
5.838857,39.1.101.199,192.168.212.37,3659,3659,69
5.848832,192.168.212.37,39.1.101.199,3659,3659,69
5.859802,39.1.101.199,192.168.212.37,3659,3659,69
5.877753,192.168.212.37,39.1.101.199,3659,3659,69
5.879747,39.1.101.199,192.168.212.37,3659,3659,57
5.879747,39.1.101.199,192.168.212.37,3659,3659,69
5.89072,192.168.212.37,39.1.101.199,3659,3659,37
5.901689,39.1.101.199,192.168.212.37,3659,3659,69
5.906676,192.168.212.37,39.1.101.199,3659,3659,69
5.921637,39.1.101.199,192.168.212.37,3659,3659,69
5.936597,192.168.212.37,39.1.101.199,3659,3659,69
5.942581,39.1.101.199,192.168.212.37,3659,3659,69
5.964522,39.1.101.199,192.168.212.37,3659,3659,69
5.965519,192.168.212.37,39.1.101.199,3659,3659,69
5.984554,39.1.101.199,192.168.212.37,3659,3659,69
5.995066,192.168.212.37,39.1.101.199,3659,3659,69
5.995066,39.1.101.199,192.168.212.37,3659,3659,34
6.005576,39.1.101.199,192.168.212.37,3659,3659,69
6.023529,192.168.212.37,39.1.101.199,3659,3659,69
6.026521,39.1.101.199,192.168.212.37,3659,3659,69
6.048462,39.1.101.199,192.168.212.37,3659,3659,69
6.052451,192.168.212.37,39.1.101.199,3659,3659,69
6.068409,39.1.101.199,192.168.212.37,3659,3659,69
6.078382,35.215.187.112,192.168.212.37,50001,60001,60
6.081374,192.168.212.37,39.1.101.199,3659,3659,69
6.088353,39.1.101.199,192.168.212.37,3659,3659,69
6.110295,39.1.101.199,192.168.212.37,3659,3659,69
6.110295,192.168.212.37,39.1.101.199,3659,3659,69
6.132259,39.1.101.199,192.168.212.37,3659,3659,69
6.139219,192.168.212.37,39.1.101.199,3659,3659,69
6.152183,39.1.101.199,192.168.212.37,3659,3659,69
6.168142,192.168.212.37,39.1.101.199,3659,3659,69
6.173154,39.1.101.199,192.168.212.37,3659,3659,69
6.192391,39.1.101.199,192.168.212.37,3659,3659,69
6.197378,192.168.212.37,39.1.101.199,3659,3659,69
6.213052,39.1.101.199,192.168.212.37,3659,3659,69
6.226983,192.168.212.37,39.1.101.199,3659,3659,69
6.234071,39.1.101.199,192.168.212.37,3659,3659,69
6.255905,39.1.101.199,192.168.212.37,3659,3659,69
6.255905,192.168.212.37,39.1.101.199,3659,3659,69
6.276881,39.1.101.199,192.168.212.37,3659,3659,69
6.286223,192.168.212.37,39.1.101.199,3659,3659,69
6.297237,39.1.101.199,192.168.212.37,3659,3659,69
6.315147,192.168.212.37,39.1.101.199,3659,3659,69
6.318138,39.1.101.199,192.168.212.37,3659,3659,69
6.340113,39.1.101.199,192.168.212.37,3659,3659,69
6.345067,192.168.212.37,39.1.101.199,3659,3659,69
6.360028,39.1.101.199,192.168.212.37,3659,3659,69
6.374988,192.168.212.37,39.1.101.199,3659,3659,69
6.380972,39.1.101.199,192.168.212.37,3659,3659,69
6.402495,39.1.101.199,192.168.212.37,3659,3659,69
6.403492,192.168.212.37,39.1.101.199,3659,3659,69
6.421982,39.1.101.199,192.168.212.37,3659,3659,69
6.432952,192.168.212.37,39.1.101.199,3659,3659,69
6.443925,39.1.101.199,192.168.212.37,3659,3659,69
6.461875,192.168.212.37,39.1.101.199,3659,3659,69
6.464869,39.1.101.199,192.168.212.37,3659,3659,69
6.483817,39.1.101.199,192.168.212.37,3659,3659,69
6.490798,192.168.212.37,39.1.101.199,3659,3659,69
6.505759,39.1.101.199,192.168.212.37,3659,3659,69
6.520719,192.168.212.37,39.1.101.199,3659,3659,69
6.526738,39.1.101.199,192.168.212.37,3659,3659,69
6.546649,39.1.101.199,192.168.212.37,3659,3659,69
6.548645,192.168.212.37,39.1.101.199,3659,3659,69
6.567592,39.1.101.199,192.168.212.37,3659,3659,69
6.578565,192.168.212.37,39.1.101.199,3659,3659,69
6.588579,39.1.101.199,192.168.212.37,3659,3659,69
6.606109,192.168.212.37,40.81.252.176,64367,3544,69
6.608103,192.168.212.37,39.1.101.199,3659,3659,69
6.610096,39.1.101.199,192.168.212.37,3659,3659,69
6.630096,39.1.101.199,192.168.212.37,3659,3659,69
6.638022,192.168.212.37,39.1.101.199,3659,3659,69
6.651986,39.1.101.199,192.168.212.37,3659,3659,69
6.667943,192.168.212.37,39.1.101.199,3659,3659,69
6.672928,39.1.101.199,192.168.212.37,3659,3659,69
6.692916,39.1.101.199,192.168.212.37,3659,3659,69
6.696864,192.168.212.37,39.1.101.199,3659,3659,69
6.703846,40.81.252.176,192.168.212.37,3544,64367,117
6.714816,39.1.101.199,192.168.212.37,3659,3659,69
6.726786,192.168.212.37,39.1.101.199,3659,3659,69
6.734638,39.1.101.199,192.168.212.37,3659,3659,69
6.756152,39.1.101.199,192.168.212.37,3659,3659,69
6.756152,192.168.212.37,39.1.101.199,3659,3659,69
6.777142,39.1.101.199,192.168.212.37,3659,3659,69
6.786072,192.168.212.37,39.1.101.199,3659,3659,69
6.798038,39.1.101.199,192.168.212.37,3659,3659,69
6.799038,192.168.212.37,39.1.101.199,3659,3659,53
6.815537,192.168.212.37,39.1.101.199,3659,3659,69
6.818528,39.1.101.199,192.168.212.37,3659,3659,69
6.827551,39.1.101.199,192.168.212.37,3659,3659,34
6.831494,39.1.101.199,192.168.212.37,3659,3659,53
6.845457,39.1.101.199,192.168.212.37,3659,3659,69
6.846459,192.168.212.37,39.1.101.199,3659,3659,69
6.865403,39.1.101.199,192.168.212.37,3659,3659,69
6.877371,192.168.212.37,39.1.101.199,3659,3659,69
6.885357,39.1.101.199,192.168.212.37,3659,3659,37
6.885357,39.1.101.199,192.168.212.37,3659,3659,69
6.889369,192.168.212.37,39.1.101.199,3659,3659,37
6.907292,192.168.212.37,39.1.101.199,3659,3659,69
6.907292,39.1.101.199,192.168.212.37,3659,3659,69
6.928235,39.1.101.199,192.168.212.37,3659,3659,69
6.93821,192.168.212.37,39.1.101.199,3659,3659,69
6.950754,39.1.101.199,192.168.212.37,3659,3659,69
6.966254,39.1.101.199,192.168.212.37,3659,3659,69
6.967252,192.168.212.37,39.1.101.199,3659,3659,69
6.985313,39.1.101.199,192.168.212.37,3659,3659,69
6.996308,39.1.101.199,192.168.212.37,3659,3659,34
6.997283,192.168.212.37,39.1.101.199,3659,3659,69
7.005486,39.1.101.199,192.168.212.37,3659,3659,69
7.026392,192.168.212.37,39.1.101.199,3659,3659,69
7.027389,39.1.101.199,192.168.212.37,3659,3659,69
7.048332,39.1.101.199,192.168.212.37,3659,3659,69
7.056311,192.168.212.37,39.1.101.199,3659,3659,69
7.069278,39.1.101.199,192.168.212.37,3659,3659,69
7.078257,35.215.187.112,192.168.212.37,50001,60001,60
7.086231,192.168.212.37,39.1.101.199,3659,3659,69
7.089222,39.1.101.199,192.168.212.37,3659,3659,69
7.110166,39.1.101.199,192.168.212.37,3659,3659,69
7.115153,192.168.212.37,39.1.101.199,3659,3659,69
7.132108,39.1.101.199,192.168.212.37,3659,3659,69
7.145075,192.168.212.37,39.1.101.199,3659,3659,69
7.152212,39.1.101.199,192.168.212.37,3659,3659,69
7.171196,192.168.212.37,192.168.212.1,56732,53,45
7.172187,192.168.212.37,192.168.212.1,53377,53,45
7.173185,39.1.101.199,192.168.212.37,3659,3659,69
7.174182,192.168.212.37,39.1.101.199,3659,3659,69
7.177172,192.168.212.1,192.168.212.37,53,56732,255
7.178169,192.168.212.1,192.168.212.37,53,53377,311
7.195125,39.1.101.199,192.168.212.37,3659,3659,69
7.204703,192.168.212.37,39.1.101.199,3659,3659,69
7.214675,39.1.101.199,192.168.212.37,3659,3659,69
7.233626,192.168.212.37,39.1.101.199,3659,3659,69
7.234623,39.1.101.199,192.168.212.37,3659,3659,69
7.256604,39.1.101.199,192.168.212.37,3659,3659,69
7.262548,192.168.212.37,39.1.101.199,3659,3659,69
7.277507,39.1.101.199,192.168.212.37,3659,3659,69
7.292467,192.168.212.37,39.1.101.199,3659,3659,69
7.297486,39.1.101.199,192.168.212.37,3659,3659,69
7.319396,39.1.101.199,192.168.212.37,3659,3659,69
7.321391,192.168.212.37,39.1.101.199,3659,3659,69
7.340338,39.1.101.199,192.168.212.37,3659,3659,69
7.352309,192.168.212.37,39.1.101.199,3659,3659,69
7.360477,39.1.101.199,192.168.212.37,3659,3659,69
7.381122,39.1.101.199,192.168.212.37,3659,3659,69
7.381122,192.168.212.37,39.1.101.199,3659,3659,69
7.401618,39.1.101.199,192.168.212.37,3659,3659,69
7.410593,192.168.212.37,39.1.101.199,3659,3659,69
7.42356,39.1.101.199,192.168.212.37,3659,3659,69
7.440514,192.168.212.37,39.1.101.199,3659,3659,69
7.444502,39.1.101.199,192.168.212.37,3659,3659,69
7.465447,39.1.101.199,192.168.212.37,3659,3659,69
7.469436,192.168.212.37,39.1.101.199,3659,3659,69
7.48584,39.1.101.199,192.168.212.37,3659,3659,69
7.498656,192.168.212.37,39.1.101.199,3659,3659,69
7.506634,39.1.101.199,192.168.212.37,3659,3659,69
7.527578,39.1.101.199,192.168.212.37,3659,3659,69
7.528576,192.168.212.37,39.1.101.199,3659,3659,69
7.548523,39.1.101.199,192.168.212.37,3659,3659,69
7.557498,192.168.212.37,39.1.101.199,3659,3659,69
7.569467,39.1.101.199,192.168.212.37,3659,3659,69
7.58642,192.168.212.37,39.1.101.199,3659,3659,69
7.589412,39.1.101.199,192.168.212.37,3659,3659,69
7.600952,192.168.212.37,39.1.101.199,3659,3659,110
7.600952,192.168.212.37,39.1.101.199,3659,3659,51
7.60195,192.168.212.37,39.1.101.199,3659,3659,64
7.60195,192.168.212.37,39.1.101.199,3659,3659,76
7.60195,192.168.212.37,39.1.101.199,3659,3659,88
7.602947,192.168.212.37,39.1.101.199,3659,3659,69
7.602947,192.168.212.37,39.1.101.199,3659,3659,94
7.602947,192.168.212.37,39.1.101.199,3659,3659,93
7.603943,192.168.212.37,39.1.101.199,3659,3659,93
7.603943,192.168.212.37,39.1.101.199,3659,3659,93
7.603943,192.168.212.37,39.1.101.199,3659,3659,93
7.60494,192.168.212.37,39.1.101.199,3659,3659,71
7.60494,192.168.212.37,39.1.101.199,3659,3659,87
7.60494,192.168.212.37,39.1.101.199,3659,3659,96
7.605938,192.168.212.37,39.1.101.199,3659,3659,49
7.605938,192.168.212.37,39.1.101.199,3659,3659,68
7.609949,39.1.101.199,192.168.212.37,3659,3659,69
7.609949,192.168.212.37,39.1.101.199,3659,3659,84
7.629873,39.1.101.199,192.168.212.37,3659,3659,34
7.631868,39.1.101.199,192.168.212.37,3659,3659,58
7.632865,39.1.101.199,192.168.212.37,3659,3659,94
7.632865,39.1.101.199,192.168.212.37,3659,3659,51
7.632865,39.1.101.199,192.168.212.37,3659,3659,64
7.633896,39.1.101.199,192.168.212.37,3659,3659,76
7.633896,39.1.101.199,192.168.212.37,3659,3659,88
7.633896,39.1.101.199,192.168.212.37,3659,3659,82
7.634895,39.1.101.199,192.168.212.37,3659,3659,94
7.634895,39.1.101.199,192.168.212.37,3659,3659,93
7.634895,39.1.101.199,192.168.212.37,3659,3659,93
7.635857,39.1.101.199,192.168.212.37,3659,3659,93
7.635857,39.1.101.199,192.168.212.37,3659,3659,93
7.635857,39.1.101.199,192.168.212.37,3659,3659,71
7.635857,39.1.101.199,192.168.212.37,3659,3659,123
7.636855,39.1.101.199,192.168.212.37,3659,3659,51
7.636855,39.1.101.199,192.168.212.37,3659,3659,96
7.63885,39.1.101.199,192.168.212.37,3659,3659,108
7.66079,192.168.212.37,35.215.187.112,60001,50001,16
7.685724,35.215.187.112,192.168.212.37,50001,60001,16
7.726723,192.168.212.37,39.1.101.199,3659,3659,34
7.735695,192.168.212.37,35.215.187.112,60001,50001,36
7.812077,39.1.101.199,192.168.212.37,3659,3659,44
7.829031,192.168.212.37,39.1.101.199,3659,3659,34
7.830029,39.1.101.199,192.168.212.37,3659,3659,55
7.842994,39.1.101.199,192.168.212.37,3659,3659,66
7.874908,39.1.101.199,192.168.212.37,3659,3659,89
7.904828,39.1.101.199,192.168.212.37,3659,3659,105
7.92677,39.1.101.199,192.168.212.37,3659,3659,56
7.929762,192.168.212.37,39.1.101.199,3659,3659,34
7.946718,39.1.101.199,192.168.212.37,3659,3659,78
7.969656,39.1.101.199,192.168.212.37,3659,3659,76
7.991597,39.1.101.199,192.168.212.37,3659,3659,89
8.032381,192.168.212.37,39.1.101.199,3659,3659,34
8.044349,39.1.101.199,192.168.212.37,3659,3659,79
8.061314,39.1.101.199,192.168.212.37,3659,3659,179
8.076264,192.168.212.37,39.1.101.199,3659,3659,53
8.077263,192.168.212.37,39.1.101.199,3659,3659,57
8.078259,192.168.212.37,39.1.101.199,3659,3659,69
8.078259,192.168.212.37,39.1.101.199,3659,3659,61
8.079256,35.215.187.112,192.168.212.37,50001,60001,60
8.088232,192.168.212.37,39.1.101.199,3659,3659,92
8.120147,192.168.212.37,39.1.101.199,3659,3659,67
8.13012,39.1.101.199,192.168.212.37,3659,3659,39
8.136104,192.168.212.37,39.1.101.199,3659,3659,55
8.175997,192.168.212.37,39.1.101.199,3659,3659,90
8.200046,192.168.212.37,39.1.101.199,3659,3659,91
8.22401,192.168.212.37,39.1.101.199,3659,3659,76
8.240474,39.1.101.199,192.168.212.37,3659,3659,34
8.244464,192.168.212.37,39.1.101.199,3659,3659,89
8.277033,192.168.212.37,39.1.101.199,3659,3659,79
8.298004,192.168.212.37,39.1.101.199,3659,3659,78
8.322992,192.168.212.37,39.1.101.199,3659,3659,56
8.340453,39.1.101.199,192.168.212.37,3659,3659,34
8.35534,192.168.212.37,39.1.101.199,3659,3659,85
8.441331,39.1.101.199,192.168.212.37,3659,3659,34
8.478439,192.168.212.37,39.1.101.199,3659,3659,74
8.543263,39.1.101.199,192.168.212.37,3659,3659,34
8.64409,39.1.101.199,192.168.212.37,3659,3659,51
8.64409,192.168.212.37,39.1.101.199,3659,3659,34
8.658052,39.1.101.199,192.168.212.37,3659,3659,62
8.781747,192.168.212.37,39.1.101.199,3659,3659,195
8.810169,192.168.212.37,39.1.101.199,3659,3659,189
8.811167,39.1.101.199,192.168.212.37,3659,3659,34
8.812163,192.168.212.37,39.1.101.199,3659,3659,68
8.818147,192.168.212.37,192.168.212.1,59914,53,40
8.825129,192.168.212.1,192.168.212.37,53,59914,139
8.860036,192.168.212.37,39.1.101.199,3659,3659,68
8.871004,39.1.101.199,192.168.212.37,3659,3659,189
8.871004,39.1.101.199,192.168.212.37,3659,3659,68
8.900925,39.1.101.199,192.168.212.37,3659,3659,68
8.91489,192.168.212.37,39.1.101.199,3659,3659,68
8.917879,39.1.101.199,192.168.212.37,3659,3659,55
8.917879,192.168.212.37,39.1.101.199,3659,3659,34
8.917879,39.1.101.199,192.168.212.37,3659,3659,68
8.937826,192.168.212.37,39.1.101.199,3659,3659,68
8.948798,192.168.212.37,39.1.101.199,3659,3659,39
8.95877,39.1.101.199,192.168.212.37,3659,3659,68
8.965752,192.168.212.37,39.1.101.199,3659,3659,68
8.984703,39.1.101.199,192.168.212.37,3659,3659,68
8.988943,192.168.212.37,39.1.101.199,3659,3659,68
9.003978,39.1.101.199,192.168.212.37,3659,3659,68
9.011957,192.168.212.37,39.1.101.199,3659,3659,68
9.020934,39.1.101.199,192.168.212.37,3659,3659,68
9.039882,39.1.101.199,192.168.212.37,3659,3659,68
9.040881,192.168.212.37,39.1.101.199,3659,3659,68
9.040881,39.1.101.199,192.168.212.37,3659,3659,34
9.058832,39.1.101.199,192.168.212.37,3659,3659,68
9.062821,192.168.212.37,39.1.101.199,3659,3659,68
9.066811,192.168.212.37,35.215.187.112,60001,50001,36
9.07778,39.1.101.199,192.168.212.37,3659,3659,68
9.078778,35.215.187.112,192.168.212.37,50001,60001,60
9.100719,39.1.101.199,192.168.212.37,3659,3659,68
9.122661,39.1.101.199,192.168.212.37,3659,3659,68
9.134628,192.168.212.37,39.1.101.199,3659,3659,68
9.140612,39.1.101.199,192.168.212.37,3659,3659,68
9.155573,192.168.212.37,39.1.101.199,3659,3659,55
9.158566,192.168.212.37,39.1.101.199,3659,3659,68
9.160559,39.1.101.199,192.168.212.37,3659,3659,106
9.160559,39.1.101.199,192.168.212.37,3659,3659,68
9.182501,39.1.101.199,192.168.212.37,3659,3659,68
9.183498,192.168.212.37,39.1.101.199,3659,3659,68
9.205047,192.168.212.37,39.1.101.199,3659,3659,72
9.206044,39.1.101.199,192.168.212.37,3659,3659,68
9.208037,192.168.212.37,39.1.101.199,3659,3659,68
9.208037,39.1.101.199,192.168.212.37,3659,3659,55
9.223508,39.1.101.199,192.168.212.37,3659,3659,68
9.23187,192.168.212.37,39.1.101.199,3659,3659,68
9.245423,39.1.101.199,192.168.212.37,3659,3659,68
9.255318,192.168.212.37,39.1.101.199,3659,3659,68
9.265292,39.1.101.199,192.168.212.37,3659,3659,68
9.282245,192.168.212.37,39.1.101.199,3659,3659,68
9.286234,39.1.101.199,192.168.212.37,3659,3659,68
9.304187,192.168.212.37,39.1.101.199,3659,3659,68
9.306182,39.1.101.199,192.168.212.37,3659,3659,68
9.306182,192.168.212.37,39.1.101.199,3659,3659,34
9.313678,39.1.101.199,192.168.212.37,3659,3659,34
9.326643,192.168.212.37,39.1.101.199,3659,3659,68
9.326643,39.1.101.199,192.168.212.37,3659,3659,68
9.348584,39.1.101.199,192.168.212.37,3659,3659,68
9.349582,192.168.212.37,39.1.101.199,3659,3659,68
9.371524,39.1.101.199,192.168.212.37,3659,3659,68
9.37252,192.168.212.37,39.1.101.199,3659,3659,68
9.390472,39.1.101.199,192.168.212.37,3659,3659,68
9.40807,192.168.212.37,39.1.101.199,3659,3659,68
9.410064,39.1.101.199,192.168.212.37,3659,3659,68
9.42753,192.168.212.37,39.1.101.199,3659,3659,68
9.431519,39.1.101.199,192.168.212.37,3659,3659,68
9.450468,192.168.212.37,39.1.101.199,3659,3659,68
9.451467,39.1.101.199,192.168.212.37,3659,3659,68
9.473409,39.1.101.199,192.168.212.37,3659,3659,68
9.476399,192.168.212.37,39.1.101.199,3659,3659,68
9.493354,39.1.101.199,192.168.212.37,3659,3659,68
9.498341,192.168.212.37,39.1.101.199,3659,3659,68
9.514809,39.1.101.199,192.168.212.37,3659,3659,68
9.520791,192.168.212.37,39.1.101.199,3659,3659,68
9.535752,39.1.101.199,192.168.212.37,3659,3659,68
9.548718,192.168.212.37,39.1.101.199,3659,3659,68
9.556695,39.1.101.199,192.168.212.37,3659,3659,68
9.569661,192.168.212.37,39.1.101.199,3659,3659,68
9.577639,39.1.101.199,192.168.212.37,3659,3659,68
9.593598,192.168.212.37,39.1.101.199,3659,3659,68
9.598649,39.1.101.199,192.168.212.37,3659,3659,68
9.616112,192.168.212.37,39.1.101.199,3659,3659,68
9.619104,39.1.101.199,192.168.212.37,3659,3659,68
9.639051,192.168.212.37,39.1.101.199,3659,3659,68
9.640048,39.1.101.199,192.168.212.37,3659,3659,68
9.660994,39.1.101.199,192.168.212.37,3659,3659,68
9.660994,192.168.212.37,39.1.101.199,3659,3659,68
9.681936,39.1.101.199,192.168.212.37,3659,3659,68
9.683931,192.168.212.37,39.1.101.199,3659,3659,68
9.702881,39.1.101.199,192.168.212.37,3659,3659,68
9.70687,192.168.212.37,39.1.101.199,3659,3659,68
9.723335,39.1.101.199,192.168.212.37,3659,3659,68
9.72932,192.168.212.37,39.1.101.199,3659,3659,68
9.743792,39.1.101.199,192.168.212.37,3659,3659,68
9.751771,192.168.212.37,39.1.101.199,3659,3659,68
9.764735,39.1.101.199,192.168.212.37,3659,3659,68
9.774318,192.168.212.37,39.1.101.199,3659,3659,68
9.785289,39.1.101.199,192.168.212.37,3659,3659,68
9.797257,192.168.212.37,39.1.101.199,3659,3659,68
9.806844,39.1.101.199,192.168.212.37,3659,3659,68
9.820323,192.168.212.37,39.1.101.199,3659,3659,68
9.826302,39.1.101.199,192.168.212.37,3659,3659,68
9.842261,192.168.212.37,39.1.101.199,3659,3659,68
9.848244,39.1.101.199,192.168.212.37,3659,3659,68
9.865214,192.168.212.37,39.1.101.199,3659,3659,68
9.868191,39.1.101.199,192.168.212.37,3659,3659,68
9.88714,192.168.212.37,39.1.101.199,3659,3659,68
9.890131,39.1.101.199,192.168.212.37,3659,3659,68
9.903097,39.1.101.199,192.168.212.37,3659,3659,53
9.904094,192.168.212.37,39.1.101.199,3659,3659,34
9.906089,192.168.212.37,39.1.101.199,3659,3659,53
9.909081,192.168.212.37,39.1.101.199,3659,3659,68
9.910079,39.1.101.199,192.168.212.37,3659,3659,68
9.930025,192.168.212.37,39.1.101.199,3659,3659,68
9.931022,39.1.101.199,192.168.212.37,3659,3659,68
9.951966,192.168.212.37,39.1.101.199,3659,3659,68
9.953186,39.1.101.199,192.168.212.37,3659,3659,68
9.973059,39.1.101.199,192.168.212.37,3659,3659,68
9.974053,192.168.212.37,39.1.101.199,3659,3659,68
9.995008,39.1.101.199,192.168.212.37,3659,3659,68
9.997001,192.168.212.37,39.1.101.199,3659,3659,68
10.015021,39.1.101.199,192.168.212.37,3659,3659,68
10.018015,192.168.212.37,39.1.101.199,3659,3659,68
10.025992,39.1.101.199,192.168.212.37,3659,3659,34
10.034968,39.1.101.199,192.168.212.37,3659,3659,68
10.039955,192.168.212.37,39.1.101.199,3659,3659,68
10.055916,39.1.101.199,192.168.212.37,3659,3659,68
10.061896,192.168.212.37,39.1.101.199,3659,3659,68
10.076855,39.1.101.199,192.168.212.37,3659,3659,68
10.078856,35.215.187.112,192.168.212.37,50001,60001,80
10.078856,35.215.187.112,192.168.212.37,50001,60001,80
10.08284,192.168.212.37,39.1.101.199,3659,3659,68
10.0978,39.1.101.199,192.168.212.37,3659,3659,68
10.104784,192.168.212.37,39.1.101.199,3659,3659,68
10.118744,39.1.101.199,192.168.212.37,3659,3659,68
10.126723,192.168.212.37,39.1.101.199,3659,3659,68
10.136697,192.168.212.37,39.1.101.199,3659,3659,37
10.138691,39.1.101.199,192.168.212.37,3659,3659,68
10.148665,192.168.212.37,39.1.101.199,3659,3659,68
10.160632,39.1.101.199,192.168.212.37,3659,3659,68
10.165618,39.1.101.199,192.168.212.37,3659,3659,34
10.165618,39.1.101.199,192.168.212.37,3659,3659,53
10.171603,192.168.212.37,39.1.101.199,3659,3659,68
10.181602,39.1.101.199,192.168.212.37,3659,3659,68
10.192546,192.168.212.37,39.1.101.199,3659,3659,68
10.202062,39.1.101.199,192.168.212.37,3659,3659,68
10.215026,192.168.212.37,39.1.101.199,3659,3659,68
