13.258528,210.242.125.205,192.168.50.90,443,53453,1452,1,3276955334
13.258851,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.259266,210.242.125.205,192.168.50.90,443,53453,1452,1,3276956746
13.259552,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.260052,210.242.125.205,192.168.50.90,443,53453,1452,1,3276958158
13.26035,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.26074,210.242.125.205,192.168.50.90,443,53453,1452,1,3276959570
13.261033,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.261348,210.242.125.205,192.168.50.90,443,53453,1452,1,3276960982
13.261666,210.242.125.205,192.168.50.90,443,53453,1452,1,3276962394
13.261872,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.262149,210.242.125.205,192.168.50.90,443,53453,1452,1,3276963806
13.262335,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.262596,210.242.125.205,192.168.50.90,443,53453,1452,1,3276965218
13.262772,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.263025,210.242.125.205,192.168.50.90,443,53453,1452,1,3276966630
13.263203,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.263465,210.242.125.205,192.168.50.90,443,53453,1452,1,3276968042
13.263977,210.242.125.205,192.168.50.90,443,53453,1452,1,3276969454
13.2643,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.270703,210.242.125.205,192.168.50.90,443,53453,1452,1,3276970866
13.271226,210.242.125.205,192.168.50.90,443,53453,1452,1,3276972278
13.271581,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.272067,210.242.125.205,192.168.50.90,443,53453,1452,1,3276973690
13.272428,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.272909,210.242.125.205,192.168.50.90,443,53453,1452,1,3276975102
13.273239,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.27372,210.242.125.205,192.168.50.90,443,53453,1452,1,3276976514
13.27406,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
