time,source_IP,destination_IP,source_Port,destination_Port,package_length
16.440568,192.168.212.37,39.1.101.199,3659,3659,64
16.441565,192.168.212.37,39.1.101.199,3659,3659,89
16.441565,192.168.212.37,39.1.101.199,3659,3659,96
16.448546,39.1.101.199,192.168.212.37,3659,3659,94
16.457522,192.168.212.37,39.1.101.199,3659,3659,44
16.457522,192.168.212.37,39.1.101.199,3659,3659,68
16.466499,39.1.101.199,192.168.212.37,3659,3659,34
16.46949,39.1.101.199,192.168.212.37,3659,3659,237
16.470488,39.1.101.199,192.168.212.37,3659,3659,43
16.470488,39.1.101.199,192.168.212.37,3659,3659,64
16.470488,39.1.101.199,192.168.212.37,3659,3659,94
16.476472,192.168.212.37,39.1.101.199,3659,3659,68
16.490435,39.1.101.199,192.168.212.37,3659,3659,72
16.491432,39.1.101.199,192.168.212.37,3659,3659,94
16.494424,192.168.212.37,39.1.101.199,3659,3659,41
16.495421,192.168.212.37,39.1.101.199,3659,3659,68
16.511379,39.1.101.199,192.168.212.37,3659,3659,94
16.513373,192.168.212.37,39.1.101.199,3659,3659,68
16.532322,192.168.212.37,39.1.101.199,3659,3659,68
16.532322,39.1.101.199,192.168.212.37,3659,3659,94
16.550274,192.168.212.37,39.1.101.199,3659,3659,68
16.552269,39.1.101.199,192.168.212.37,3659,3659,94
16.567802,39.1.101.199,192.168.212.37,3659,3659,64
16.567802,192.168.212.37,39.1.101.199,3659,3659,68
16.572789,39.1.101.199,192.168.212.37,3659,3659,89
16.587749,192.168.212.37,39.1.101.199,3659,3659,68
16.594731,39.1.101.199,192.168.212.37,3659,3659,89
16.596725,39.1.101.199,192.168.212.37,3659,3659,34
16.605701,192.168.212.37,39.1.101.199,3659,3659,68
16.615675,39.1.101.199,192.168.212.37,3659,3659,92
16.62465,192.168.212.37,39.1.101.199,3659,3659,68
16.636618,39.1.101.199,192.168.212.37,3659,3659,93
16.6436,192.168.212.37,39.1.101.199,3659,3659,68
16.657562,39.1.101.199,192.168.212.37,3659,3659,93
16.662549,192.168.212.37,39.1.101.199,3659,3659,68
16.677509,39.1.101.199,192.168.212.37,3659,3659,94
16.682496,192.168.212.37,39.1.101.199,3659,3659,68
16.700448,39.1.101.199,192.168.212.37,3659,3659,37
16.700448,39.1.101.199,192.168.212.37,3659,3659,94
16.701445,192.168.212.37,39.1.101.199,3659,3659,34
16.702443,192.168.212.37,39.1.101.199,3659,3659,68
16.709424,192.168.212.37,39.1.101.199,3659,3659,53
16.719397,39.1.101.199,192.168.212.37,3659,3659,94
16.720394,192.168.212.37,39.1.101.199,3659,3659,68
16.739343,192.168.212.37,39.1.101.199,3659,3659,68
16.739343,39.1.101.199,192.168.212.37,3659,3659,94
16.757833,192.168.212.37,39.1.101.199,3659,3659,68
16.760825,39.1.101.199,192.168.212.37,3659,3659,94
16.776782,192.168.212.37,39.1.101.199,3659,3659,68
16.781769,39.1.101.199,192.168.212.37,3659,3659,94
16.794735,192.168.212.37,39.1.101.199,3659,3659,68
16.802713,39.1.101.199,192.168.212.37,3659,3659,94
16.805705,39.1.101.199,192.168.212.37,3659,3659,34
16.812686,192.168.212.37,39.1.101.199,3659,3659,68
16.823657,39.1.101.199,192.168.212.37,3659,3659,94
16.828644,192.168.212.37,39.1.101.199,3659,3659,37
16.831635,192.168.212.37,39.1.101.199,3659,3659,68
16.8446,39.1.101.199,192.168.212.37,3659,3659,94
16.850586,192.168.212.37,39.1.101.199,3659,3659,68
16.858564,39.1.101.199,192.168.212.37,3659,3659,53
16.866544,39.1.101.199,192.168.212.37,3659,3659,94
16.868537,192.168.212.37,39.1.101.199,3659,3659,68
16.872526,39.1.101.199,192.168.212.37,3659,3659,64
16.886488,192.168.212.37,39.1.101.199,3659,3659,68
16.888484,39.1.101.199,192.168.212.37,3659,3659,94
16.905439,192.168.212.37,39.1.101.199,3659,3659,68
16.907433,39.1.101.199,192.168.212.37,3659,3659,94
16.908431,39.1.101.199,192.168.212.37,3659,3659,130
16.909212,39.1.101.199,192.168.212.37,3659,3659,127
16.916192,39.1.101.199,192.168.212.37,3659,3659,68
16.916192,39.1.101.199,192.168.212.37,3659,3659,130
16.917189,39.1.101.199,192.168.212.37,3659,3659,101
16.924678,192.168.212.37,39.1.101.199,3659,3659,68
16.93565,39.1.101.199,192.168.212.37,3659,3659,68
16.936647,192.168.212.37,39.1.101.199,3659,3659,34
16.944625,192.168.212.37,39.1.101.199,3659,3659,68
16.959162,39.1.101.199,192.168.212.37,3659,3659,68
16.965147,192.168.212.37,39.1.101.199,3659,3659,68
16.978137,39.1.101.199,192.168.212.37,3659,3659,68
16.983099,192.168.212.37,39.1.101.199,3659,3659,68
16.998058,39.1.101.199,192.168.212.37,3659,3659,68
17.002046,192.168.212.37,39.1.101.199,3659,3659,68
17.006036,35.215.187.112,192.168.212.37,50001,50697,60
17.020016,192.168.212.37,39.1.101.199,3659,3659,68
17.021001,39.1.101.199,192.168.212.37,3659,3659,68
17.038949,192.168.212.37,39.1.101.199,3659,3659,68
17.040943,39.1.101.199,192.168.212.37,3659,3659,68
17.05693,192.168.212.37,39.1.101.199,3659,3659,68
17.061886,39.1.101.199,192.168.212.37,3659,3659,68
17.07585,192.168.212.37,39.1.101.199,3659,3659,68
17.080836,39.1.101.199,192.168.212.37,3659,3659,68
17.093801,192.168.212.37,39.1.101.199,3659,3659,68
17.10178,39.1.101.199,192.168.212.37,3659,3659,68
17.112751,192.168.212.37,39.1.101.199,3659,3659,68
17.123721,39.1.101.199,192.168.212.37,3659,3659,68
17.132697,192.168.212.37,39.1.101.199,3659,3659,68
17.144664,39.1.101.199,192.168.212.37,3659,3659,68
17.150649,192.168.212.37,39.1.101.199,3659,3659,68
17.165159,39.1.101.199,192.168.212.37,3659,3659,68
17.169147,192.168.212.37,39.1.101.199,3659,3659,68
17.178123,39.1.101.199,192.168.212.37,3659,3659,64
17.187102,39.1.101.199,192.168.212.37,3659,3659,68
17.187102,192.168.212.37,39.1.101.199,3659,3659,68
17.200068,39.1.101.199,192.168.212.37,3659,3659,64
17.200068,39.1.101.199,192.168.212.37,3659,3659,122
17.200068,192.168.212.37,39.1.101.199,3659,3659,34
17.206056,192.168.212.37,39.1.101.199,3659,3659,68
17.206056,39.1.101.199,192.168.212.37,3659,3659,125
17.207049,39.1.101.199,192.168.212.37,3659,3659,125
17.225002,192.168.212.37,39.1.101.199,3659,3659,68
17.226996,39.1.101.199,192.168.212.37,3659,3659,89
17.24395,192.168.212.37,39.1.101.199,3659,3659,68
17.246942,39.1.101.199,192.168.212.37,3659,3659,89
17.261902,192.168.212.37,39.1.101.199,3659,3659,68
17.267886,39.1.101.199,192.168.212.37,3659,3659,89
17.281849,192.168.212.37,39.1.101.199,3659,3659,68
17.28883,39.1.101.199,192.168.212.37,3659,3659,89
17.301796,192.168.212.37,39.1.101.199,3659,3659,68
17.309774,39.1.101.199,192.168.212.37,3659,3659,89
17.310772,192.168.212.37,39.1.101.199,3659,3659,34
17.321743,192.168.212.37,39.1.101.199,3659,3659,68
17.330719,39.1.101.199,192.168.212.37,3659,3659,89
17.341689,192.168.212.37,39.1.101.199,3659,3659,68
17.345195,39.1.101.199,192.168.212.37,3659,3659,125
17.345195,39.1.101.199,192.168.212.37,3659,3659,122
17.351174,39.1.101.199,192.168.212.37,3659,3659,68
17.35217,39.1.101.199,192.168.212.37,3659,3659,125
17.35217,39.1.101.199,192.168.212.37,3659,3659,95
17.360694,192.168.212.37,39.1.101.199,3659,3659,68
17.372662,39.1.101.199,192.168.212.37,3659,3659,68
17.379644,192.168.212.37,39.1.101.199,3659,3659,68
17.394605,39.1.101.199,192.168.212.37,3659,3659,68
17.39959,192.168.212.37,39.1.101.199,3659,3659,68
17.414551,39.1.101.199,192.168.212.37,3659,3659,68
17.414551,192.168.212.37,39.1.101.199,3659,3659,34
17.420534,192.168.212.37,39.1.101.199,3659,3659,68
17.435495,39.1.101.199,192.168.212.37,3659,3659,68
17.440482,192.168.212.37,39.1.101.199,3659,3659,68
17.457436,39.1.101.199,192.168.212.37,3659,3659,68
17.459431,192.168.212.37,39.1.101.199,3659,3659,68
17.476385,192.168.212.37,35.215.187.112,50697,50001,68
17.47838,39.1.101.199,192.168.212.37,3659,3659,64
17.479377,39.1.101.199,192.168.212.37,3659,3659,68
17.479377,192.168.212.37,39.1.101.199,3659,3659,68
17.487356,35.215.187.112,192.168.212.37,50001,50697,174
17.498326,39.1.101.199,192.168.212.37,3659,3659,68
17.500322,192.168.212.37,39.1.101.199,3659,3659,68
17.507306,35.215.187.112,192.168.212.37,50001,50697,216
17.519274,39.1.101.199,192.168.212.37,3659,3659,68
17.520271,192.168.212.37,39.1.101.199,3659,3659,68
17.528252,35.215.187.112,192.168.212.37,50001,50697,214
17.539221,39.1.101.199,192.168.212.37,3659,3659,68
17.539221,192.168.212.37,39.1.101.199,3659,3659,68
17.548197,35.215.187.112,192.168.212.37,50001,50697,224
17.558908,192.168.212.37,39.1.101.199,3659,3659,68
17.560903,39.1.101.199,192.168.212.37,3659,3659,68
17.568882,35.215.187.112,192.168.212.37,50001,50697,221
17.57786,192.168.212.37,39.1.101.199,3659,3659,68
17.58085,39.1.101.199,192.168.212.37,3659,3659,68
17.588828,35.215.187.112,192.168.212.37,50001,50697,209
17.596807,192.168.212.37,39.1.101.199,3659,3659,68
17.601794,39.1.101.199,192.168.212.37,3659,3659,68
17.604465,192.168.212.37,35.215.187.112,50697,50001,60
17.609451,35.215.187.112,192.168.212.37,50001,50697,215
17.616433,192.168.212.37,39.1.101.199,3659,3659,68
17.622418,39.1.101.199,192.168.212.37,3659,3659,68
17.629398,35.215.187.112,192.168.212.37,50001,50697,215
17.634385,192.168.212.37,39.1.101.199,3659,3659,68
17.636379,39.1.101.199,192.168.212.37,3659,3659,64
17.636379,192.168.212.37,39.1.101.199,3659,3659,34
17.637377,39.1.101.199,192.168.212.37,3659,3659,124
17.642363,39.1.101.199,192.168.212.37,3659,3659,128
17.64336,39.1.101.199,192.168.212.37,3659,3659,128
17.649344,35.215.187.112,192.168.212.37,50001,50697,212
17.652336,192.168.212.37,39.1.101.199,3659,3659,68
17.664304,39.1.101.199,192.168.212.37,3659,3659,93
17.669798,35.215.187.112,192.168.212.37,50001,50697,217
17.672791,192.168.212.37,39.1.101.199,3659,3659,68
17.684758,39.1.101.199,192.168.212.37,3659,3659,93
17.690742,35.215.187.112,192.168.212.37,50001,50697,210
17.693735,192.168.212.37,39.1.101.199,3659,3659,68
17.704709,39.1.101.199,192.168.212.37,3659,3659,37
17.705706,39.1.101.199,192.168.212.37,3659,3659,93
17.710694,35.215.187.112,192.168.212.37,50001,50697,197
17.710694,192.168.212.37,39.1.101.199,3659,3659,53
17.712687,192.168.212.37,39.1.101.199,3659,3659,68
17.72665,39.1.101.199,192.168.212.37,3659,3659,89
17.731637,35.215.187.112,192.168.212.37,50001,50697,180
17.731637,192.168.212.37,39.1.101.199,3659,3659,68
17.747594,39.1.101.199,192.168.212.37,3659,3659,89
17.751584,35.215.187.112,192.168.212.37,50001,50697,148
17.751584,192.168.212.37,39.1.101.199,3659,3659,68
17.768514,39.1.101.199,192.168.212.37,3659,3659,89
17.771507,35.215.187.112,192.168.212.37,50001,50697,218
17.772505,192.168.212.37,39.1.101.199,3659,3659,68
17.782478,39.1.101.199,192.168.212.37,3659,3659,64
17.789459,39.1.101.199,192.168.212.37,3659,3659,89
17.790457,192.168.212.37,39.1.101.199,3659,3659,68
17.79245,35.215.187.112,192.168.212.37,50001,50697,216
17.802425,35.215.187.112,192.168.212.37,50001,50697,183
17.808409,192.168.212.37,39.1.101.199,3659,3659,76
17.809406,192.168.212.37,39.1.101.199,3659,3659,88
17.809406,192.168.212.37,39.1.101.199,3659,3659,124
17.810404,192.168.212.37,39.1.101.199,3659,3659,45
17.810404,192.168.212.37,39.1.101.199,3659,3659,66
17.810404,192.168.212.37,39.1.101.199,3659,3659,96
17.811401,192.168.212.37,39.1.101.199,3659,3659,96
17.811401,192.168.212.37,39.1.101.199,3659,3659,45
17.811401,192.168.212.37,39.1.101.199,3659,3659,56
17.812397,39.1.101.199,192.168.212.37,3659,3659,89
17.812397,192.168.212.37,39.1.101.199,3659,3659,68
17.819379,39.1.101.199,192.168.212.37,3659,3659,34
17.822371,35.215.187.112,192.168.212.37,50001,50697,219
17.83035,192.168.212.37,39.1.101.199,3659,3659,68
17.83035,39.1.101.199,192.168.212.37,3659,3659,89
17.837331,192.168.212.37,39.1.101.199,3659,3659,60
17.842318,35.215.187.112,192.168.212.37,50001,50697,218
17.844313,39.1.101.199,192.168.212.37,3659,3659,46
17.849299,192.168.212.37,39.1.101.199,3659,3659,68
17.852291,39.1.101.199,192.168.212.37,3659,3659,54
17.852291,39.1.101.199,192.168.212.37,3659,3659,62
17.853289,39.1.101.199,192.168.212.37,3659,3659,89
17.863262,35.215.187.112,192.168.212.37,50001,50697,217
17.869246,192.168.212.37,39.1.101.199,3659,3659,68
17.87124,39.1.101.199,192.168.212.37,3659,3659,53
17.872238,39.1.101.199,192.168.212.37,3659,3659,89
17.883209,35.215.187.112,192.168.212.37,50001,50697,222
17.889192,192.168.212.37,39.1.101.199,3659,3659,68
17.893182,39.1.101.199,192.168.212.37,3659,3659,89
17.903155,35.215.187.112,192.168.212.37,50001,50697,216
17.908463,192.168.212.37,39.1.101.199,3659,3659,68
17.913448,39.1.101.199,192.168.212.37,3659,3659,89
17.924421,35.215.187.112,192.168.212.37,50001,50697,225
17.927412,192.168.212.37,39.1.101.199,3659,3659,68
17.934902,39.1.101.199,192.168.212.37,3659,3659,89
17.944382,35.215.187.112,192.168.212.37,50001,50697,234
17.948371,192.168.212.37,39.1.101.199,3659,3659,68
17.953357,192.168.212.37,39.1.101.199,3659,3659,34
17.954924,39.1.101.199,192.168.212.37,3659,3659,89
17.964902,35.215.187.112,192.168.212.37,50001,50697,218
17.967895,192.168.212.37,39.1.101.199,3659,3659,68
17.97687,39.1.101.199,192.168.212.37,3659,3659,89
17.984848,35.215.187.112,192.168.212.37,50001,50697,208
17.986843,192.168.212.37,39.1.101.199,3659,3659,68
17.996818,39.1.101.199,192.168.212.37,3659,3659,89
18.003797,35.215.187.112,192.168.212.37,50001,50697,80
18.004494,192.168.212.37,39.1.101.199,3659,3659,68
18.005487,35.215.187.112,192.168.212.37,50001,50697,218
18.018452,39.1.101.199,192.168.212.37,3659,3659,89
18.023438,192.168.212.37,39.1.101.199,3659,3659,68
18.025433,35.215.187.112,192.168.212.37,50001,50697,220
18.038397,39.1.101.199,192.168.212.37,3659,3659,89
18.04139,192.168.212.37,39.1.101.199,3659,3659,68
18.046378,35.215.187.112,192.168.212.37,50001,50697,226
18.059349,39.1.101.199,192.168.212.37,3659,3659,89
18.061337,192.168.212.37,39.1.101.199,3659,3659,68
18.066324,35.215.187.112,192.168.212.37,50001,50697,218
18.079289,192.168.212.37,39.1.101.199,3659,3659,68
18.080287,39.1.101.199,192.168.212.37,3659,3659,89
18.08727,35.215.187.112,192.168.212.37,50001,50697,207
18.08727,39.1.101.199,192.168.212.37,3659,3659,64
18.099237,192.168.212.37,39.1.101.199,3659,3659,68
18.101231,39.1.101.199,192.168.212.37,3659,3659,89
18.10765,35.215.187.112,192.168.212.37,50001,50697,221
18.119624,192.168.212.37,39.1.101.199,3659,3659,68
18.122658,39.1.101.199,192.168.212.37,3659,3659,89
18.128216,35.215.187.112,192.168.212.37,50001,50697,224
18.140187,192.168.212.37,39.1.101.199,3659,3659,68
18.143208,39.1.101.199,192.168.212.37,3659,3659,89
18.147166,35.215.187.112,192.168.212.37,50001,50697,217
18.161769,192.168.212.37,39.1.101.199,3659,3659,68
18.163764,39.1.101.199,192.168.212.37,3659,3659,89
18.168759,35.215.187.112,192.168.212.37,50001,50697,221
18.179721,192.168.212.37,39.1.101.199,3659,3659,68
18.184707,39.1.101.199,192.168.212.37,3659,3659,89
18.188701,35.215.187.112,192.168.212.37,50001,50697,207
18.19867,192.168.212.37,39.1.101.199,3659,3659,68
18.213531,39.1.101.199,192.168.212.37,3659,3659,89
18.214528,35.215.187.112,192.168.212.37,50001,50697,208
18.220551,192.168.212.37,39.1.101.199,3659,3659,68
18.228491,39.1.101.199,192.168.212.37,3659,3659,89
18.228491,35.215.187.112,192.168.212.37,50001,50697,213
18.238464,192.168.212.37,39.1.101.199,3659,3659,68
18.248437,39.1.101.199,192.168.212.37,3659,3659,89
18.248437,35.215.187.112,192.168.212.37,50001,50697,211
18.256417,192.168.212.37,39.1.101.199,3659,3659,68
18.269381,39.1.101.199,192.168.212.37,3659,3659,89
18.269381,35.215.187.112,192.168.212.37,50001,50697,221
18.274369,192.168.212.37,39.1.101.199,3659,3659,68
18.290325,35.215.187.112,192.168.212.37,50001,50697,216
18.290325,39.1.101.199,192.168.212.37,3659,3659,89
18.29232,192.168.212.37,39.1.101.199,3659,3659,68
18.309783,35.215.187.112,192.168.212.37,50001,50697,216
18.31078,39.1.101.199,192.168.212.37,3659,3659,89
18.318759,192.168.212.37,39.1.101.199,3659,3659,68
18.330726,35.215.187.112,192.168.212.37,50001,50697,218
18.331724,39.1.101.199,192.168.212.37,3659,3659,89
18.336711,192.168.212.37,39.1.101.199,3659,3659,68
18.350673,35.215.187.112,192.168.212.37,50001,50697,217
18.35167,39.1.101.199,192.168.212.37,3659,3659,89
18.353665,192.168.212.37,39.1.101.199,3659,3659,68
18.371161,35.215.187.112,192.168.212.37,50001,50697,224
18.371161,192.168.212.37,39.1.101.199,3659,3659,68
18.373156,39.1.101.199,192.168.212.37,3659,3659,89
18.391108,35.215.187.112,192.168.212.37,50001,50697,215
18.3941,39.1.101.199,192.168.212.37,3659,3659,89
18.3941,39.1.101.199,192.168.212.37,3659,3659,64
18.39809,192.168.212.37,39.1.101.199,3659,3659,68
18.411054,35.215.187.112,192.168.212.37,50001,50697,203
18.415045,39.1.101.199,192.168.212.37,3659,3659,89
18.415045,192.168.212.37,39.1.101.199,3659,3659,68
18.431972,35.215.187.112,192.168.212.37,50001,50697,199
18.431972,192.168.212.37,39.1.101.199,3659,3659,68
18.435962,39.1.101.199,192.168.212.37,3659,3659,89
18.441946,35.215.187.112,192.168.212.37,50001,50697,185
18.449924,192.168.212.37,39.1.101.199,3659,3659,68
18.456907,39.1.101.199,192.168.212.37,3659,3659,89
18.461892,35.215.187.112,192.168.212.37,50001,50697,149
18.467876,192.168.212.37,39.1.101.199,3659,3659,68
18.476852,39.1.101.199,192.168.212.37,3659,3659,89
18.482836,35.215.187.112,192.168.212.37,50001,50697,151
18.483833,192.168.212.37,39.1.101.199,3659,3659,68
18.498793,39.1.101.199,192.168.212.37,3659,3659,89
18.49979,192.168.212.37,35.215.187.112,50697,50001,16
18.500789,192.168.212.37,39.1.101.199,3659,3659,68
18.502782,35.215.187.112,192.168.212.37,50001,50697,138
18.518251,39.1.101.199,192.168.212.37,3659,3659,89
18.524236,35.215.187.112,192.168.212.37,50001,50697,139
18.524236,35.215.187.112,192.168.212.37,50001,50697,16
18.526231,192.168.212.37,39.1.101.199,3659,3659,68
18.54026,39.1.101.199,192.168.212.37,3659,3659,89
18.543759,192.168.212.37,39.1.101.199,3659,3659,68
18.543759,35.215.187.112,192.168.212.37,50001,50697,137
18.560255,192.168.212.37,39.1.101.199,3659,3659,68
18.560255,39.1.101.199,192.168.212.37,3659,3659,89
18.563247,35.215.187.112,192.168.212.37,50001,50697,137
18.581199,39.1.101.199,192.168.212.37,3659,3659,89
18.583194,35.215.187.112,192.168.212.37,50001,50697,134
18.584191,192.168.212.37,39.1.101.199,3659,3659,68
18.601146,192.168.212.37,39.1.101.199,3659,3659,68
18.602143,39.1.101.199,192.168.212.37,3659,3659,89
18.604136,35.215.187.112,192.168.212.37,50001,50697,141
18.62209,39.1.101.199,192.168.212.37,3659,3659,89
18.624084,35.215.187.112,192.168.212.37,50001,50697,135
18.626079,192.168.212.37,39.1.101.199,3659,3659,68
18.643033,39.1.101.199,192.168.212.37,3659,3659,89
18.645028,35.215.187.112,192.168.212.37,50001,50697,136
18.651012,192.168.212.37,39.1.101.199,3659,3659,68
18.664974,39.1.101.199,192.168.212.37,3659,3659,89
18.665973,35.215.187.112,192.168.212.37,50001,50697,130
18.667967,192.168.212.37,39.1.101.199,3659,3659,68
18.685997,192.168.212.37,39.1.101.199,3659,3659,68
18.685997,39.1.101.199,192.168.212.37,3659,3659,89
18.686993,35.215.187.112,192.168.212.37,50001,50697,55
18.699958,39.1.101.199,192.168.212.37,3659,3659,64
18.701954,192.168.212.37,39.1.101.199,3659,3659,68
18.706966,35.215.187.112,192.168.212.37,50001,50697,55
18.706966,39.1.101.199,192.168.212.37,3659,3659,53
18.706966,192.168.212.37,39.1.101.199,3659,3659,34
18.707965,39.1.101.199,192.168.212.37,3659,3659,89
18.707965,192.168.212.37,39.1.101.199,3659,3659,53
18.719931,192.168.212.37,39.1.101.199,3659,3659,68
18.726912,35.215.187.112,192.168.212.37,50001,50697,55
18.72791,39.1.101.199,192.168.212.37,3659,3659,89
18.736886,192.168.212.37,39.1.101.199,3659,3659,68
18.74686,35.215.187.112,192.168.212.37,50001,50697,55
18.747856,39.1.101.199,192.168.212.37,3659,3659,89
18.761387,192.168.212.37,39.1.101.199,3659,3659,68
18.767371,35.215.187.112,192.168.212.37,50001,50697,55
18.769365,39.1.101.199,192.168.212.37,3659,3659,89
18.777344,192.168.212.37,39.1.101.199,3659,3659,68
18.787317,35.215.187.112,192.168.212.37,50001,50697,55
18.789312,39.1.101.199,192.168.212.37,3659,3659,89
18.802277,192.168.212.37,39.1.101.199,3659,3659,68
18.808262,35.215.187.112,192.168.212.37,50001,50697,55
18.810256,39.1.101.199,192.168.212.37,3659,3659,89
18.819232,192.168.212.37,39.1.101.199,3659,3659,68
18.82721,35.215.187.112,192.168.212.37,50001,50697,55
18.8312,39.1.101.199,192.168.212.37,3659,3659,34
18.8312,39.1.101.199,192.168.212.37,3659,3659,89
18.840176,192.168.212.37,39.1.101.199,3659,3659,37
18.843168,192.168.212.37,39.1.101.199,3659,3659,68
18.848154,35.215.187.112,192.168.212.37,50001,50697,55
18.852144,39.1.101.199,192.168.212.37,3659,3659,92
18.860122,192.168.212.37,39.1.101.199,3659,3659,68
18.868101,35.215.187.112,192.168.212.37,50001,50697,55
18.87209,39.1.101.199,192.168.212.37,3659,3659,37
18.873088,39.1.101.199,192.168.212.37,3659,3659,93
18.885056,192.168.212.37,39.1.101.199,3659,3659,68
18.894032,39.1.101.199,192.168.212.37,3659,3659,93
18.909989,192.168.212.37,39.1.101.199,3659,3659,68
18.914975,39.1.101.199,192.168.212.37,3659,3659,93
18.926944,192.168.212.37,39.1.101.199,3659,3659,68
18.934923,39.1.101.199,192.168.212.37,3659,3659,94
18.948885,192.168.212.37,39.1.101.199,3659,3659,68
18.956864,39.1.101.199,192.168.212.37,3659,3659,94
18.956864,192.168.212.37,39.1.101.199,3659,3659,34
18.966838,192.168.212.37,39.1.101.199,3659,3659,68
18.97681,39.1.101.199,192.168.212.37,3659,3659,94
18.990773,192.168.212.37,39.1.101.199,3659,3659,68
18.997754,39.1.101.199,192.168.212.37,3659,3659,94
19.003739,35.215.187.112,192.168.212.37,50001,50697,60
19.005732,39.1.101.199,192.168.212.37,3659,3659,64
19.008725,192.168.212.37,39.1.101.199,3659,3659,68
19.018699,39.1.101.199,192.168.212.37,3659,3659,94
19.033658,192.168.212.37,39.1.101.199,3659,3659,68
19.039642,39.1.101.199,192.168.212.37,3659,3659,94
19.04064,39.1.101.199,192.168.212.37,3659,3659,85
19.05161,192.168.212.37,39.1.101.199,3659,3659,68
19.060586,39.1.101.199,192.168.212.37,3659,3659,94
19.060586,192.168.212.37,39.1.101.199,3659,3659,34
19.067567,192.168.212.37,39.1.101.199,3659,3659,68
19.081532,39.1.101.199,192.168.212.37,3659,3659,89
19.092501,192.168.212.37,39.1.101.199,3659,3659,68
19.101477,39.1.101.199,192.168.212.37,3659,3659,89
19.109456,192.168.212.37,39.1.101.199,3659,3659,68
19.123419,39.1.101.199,192.168.212.37,3659,3659,89
19.125413,192.168.212.37,39.1.101.199,3659,3659,68
19.143365,39.1.101.199,192.168.212.37,3659,3659,89
19.150346,192.168.212.37,39.1.101.199,3659,3659,68
19.164857,39.1.101.199,192.168.212.37,3659,3659,89
19.167849,192.168.212.37,39.1.101.199,3659,3659,68
19.183681,192.168.212.37,39.1.101.199,3659,3659,68
19.184679,39.1.101.199,192.168.212.37,3659,3659,89
19.205626,39.1.101.199,192.168.212.37,3659,3659,89
19.208618,192.168.212.37,39.1.101.199,3659,3659,68
19.225573,192.168.212.37,39.1.101.199,3659,3659,68
19.22657,39.1.101.199,192.168.212.37,3659,3659,89
19.248512,39.1.101.199,192.168.212.37,3659,3659,89
19.250507,192.168.212.37,39.1.101.199,3659,3659,68
19.268459,39.1.101.199,192.168.212.37,3659,3659,89
19.275483,192.168.212.37,39.1.101.199,3659,3659,68
19.290412,39.1.101.199,192.168.212.37,3659,3659,89
19.300373,192.168.212.37,39.1.101.199,3659,3659,68
19.311357,39.1.101.199,192.168.212.37,3659,3659,93
19.318325,192.168.212.37,39.1.101.199,3659,3659,68
19.331291,39.1.101.199,192.168.212.37,3659,3659,93
19.342266,192.168.212.37,39.1.101.199,3659,3659,68
19.346266,39.1.101.199,192.168.212.37,3659,3659,64
19.352793,39.1.101.199,192.168.212.37,3659,3659,93
19.352793,192.168.212.37,35.215.187.112,50697,50001,36
19.359778,192.168.212.37,39.1.101.199,3659,3659,68
19.373744,39.1.101.199,192.168.212.37,3659,3659,94
19.376764,192.168.212.37,39.1.101.199,3659,3659,68
19.393684,39.1.101.199,192.168.212.37,3659,3659,94
19.401662,192.168.212.37,39.1.101.199,3659,3659,68
19.41363,39.1.101.199,192.168.212.37,3659,3659,94
19.418617,192.168.212.37,39.1.101.199,3659,3659,68
19.433577,192.168.212.37,39.1.101.199,3659,3659,60
19.435572,39.1.101.199,192.168.212.37,3659,3659,94
19.442553,192.168.212.37,39.1.101.199,3659,3659,68
19.457518,39.1.101.199,192.168.212.37,3659,3659,94
19.462505,39.1.101.199,192.168.212.37,3659,3659,34
19.467491,192.168.212.37,39.1.101.199,3659,3659,68
19.477465,39.1.101.199,192.168.212.37,3659,3659,89
19.491427,192.168.212.37,39.1.101.199,3659,3659,68
19.498409,39.1.101.199,192.168.212.37,3659,3659,89
19.509379,192.168.212.37,39.1.101.199,3659,3659,68
19.518356,39.1.101.199,192.168.212.37,3659,3659,89
19.526334,192.168.212.37,39.1.101.199,3659,3659,68
19.5393,39.1.101.199,192.168.212.37,3659,3659,89
19.54329,192.168.212.37,39.1.101.199,3659,3659,68
19.559791,39.1.101.199,192.168.212.37,3659,3659,89
19.568767,192.168.212.37,39.1.101.199,3659,3659,68
19.581733,39.1.101.199,192.168.212.37,3659,3659,89
19.586719,192.168.212.37,39.1.101.199,3659,3659,68
19.602676,39.1.101.199,192.168.212.37,3659,3659,89
19.611652,192.168.212.37,39.1.101.199,3659,3659,68
19.62362,39.1.101.199,192.168.212.37,3659,3659,89
19.628607,192.168.212.37,39.1.101.199,3659,3659,44
19.629604,192.168.212.37,39.1.101.199,3659,3659,68
19.643566,39.1.101.199,192.168.212.37,3659,3659,89
19.651545,39.1.101.199,192.168.212.37,3659,3659,64
19.652543,192.168.212.37,39.1.101.199,3659,3659,68
19.657529,39.1.101.199,192.168.212.37,3659,3659,34
19.665508,39.1.101.199,192.168.212.37,3659,3659,89
19.669497,192.168.212.37,39.1.101.199,3659,3659,68
19.685455,39.1.101.199,192.168.212.37,3659,3659,89
19.694431,192.168.212.37,39.1.101.199,3659,3659,68
19.707397,39.1.101.199,192.168.212.37,3659,3659,89
19.712382,39.1.101.199,192.168.212.37,3659,3659,53
