timeStamp,srcip,dstip,srcport,dstport,protocol,duration,srcbytes,dstbytes,srceff,dsteff,srcpkts,dstpkts,srcseq,dstseq
509.088089,172.64.155.209,192.168.212.39,443,59334,1,0.44212,213,108,3854.157242,1954.220574,3,2,3915748090,3492933122
509.611249,26.202.125.243,26.255.255.255,137,137,0,2.759569,276,0,800.124947,0.0,3,0,0,0
509.611915,192.168.75.1,192.168.75.255,137,137,0,2.978614,276,0,741.284369,0.0,3,0,0,0
509.612228,26.202.125.243,224.0.0.251,5353,5353,0,2.541833,560,0,1762.507608,0.0,8,0,0,0
509.612537,10.147.18.172,10.147.18.255,137,137,0,2.759107,276,0,800.258924,0.0,3,0,0,0
509.612942,10.147.18.172,224.0.0.251,5353,5353,0,2.541642,560,0,1762.640057,0.0,8,0,0,0
509.720096,192.168.75.1,224.0.0.251,5353,5353,0,2.541358,560,0,1762.837034,0.0,8,0,0,0
510.16154,26.202.125.243,224.0.0.252,50421,5355,0,0.999146,128,0,1024.875243,0.0,2,0,0,0
510.16236,10.147.18.172,224.0.0.252,50421,5355,0,0.998904,128,0,1025.123535,0.0,2,0,0,0
510.273932,192.168.75.1,224.0.0.252,50421,5355,0,1.111194,128,0,921.531254,0.0,2,0,0,0
510.385174,26.202.125.243,224.0.0.252,54824,5355,0,0.887618,128,0,1153.64943,0.0,2,0,0,0
510.385963,10.147.18.172,224.0.0.252,54824,5355,0,0.887812,128,0,1153.397341,0.0,2,0,0,0
510.495365,192.168.75.1,224.0.0.252,54824,5355,0,0.777884,128,0,1316.391647,0.0,2,0,0,0
513.029921,192.168.11.1,224.0.0.251,5353,5353,0,0.011095,560,0,403785.488959,0.0,8,0,0,0
513.03281,192.168.11.1,224.0.0.252,50421,5355,0,0.004434,128,0,230942.715381,0.0,2,0,0,0
513.033756,192.168.11.1,224.0.0.252,54824,5355,0,0.003958,128,0,258716.523497,0.0,2,0,0,0
513.035006,35.208.25.129,192.168.212.39,64182,9993,0,0.000555,70,79,1009009.009009,1138738.738739,1,1,0,0
514.260239,192.168.212.39,74.125.23.188,53630,5228,1,0.111797,55,66,3935.704894,4722.845872,1,1,2593499493,2662548365
514.371754,192.168.11.1,192.168.11.255,137,137,0,1.44865,276,0,1524.177683,0.0,3,0,0,0
517.146744,192.168.212.39,142.250.196.196,56430,443,0,0.111597,71,68,5089.742556,4874.683011,1,1,0,0
522.213242,192.168.212.39,175.183.33.121,64695,49695,1,0.662614,202,208,2438.825621,2511.265986,3,3,820017828,350190329
510.386202,142.250.198.74,192.168.212.39,443,54445,0,16.447667,148,150,71.985893,72.958676,2,2,0,0
526.941883,192.168.212.39,40.81.252.176,58844,3544,0,0.111216,103,151,7409.005898,10861.746511,1,1,0,0
527.600807,104.18.39.21,192.168.212.39,443,59336,1,0.216867,138,82,5090.677696,3024.895443,2,1,2919391455,1980767424
529.582653,192.168.212.39,78.47.130.173,64693,443,1,0.877423,144,90,1312.935722,820.584826,2,1,54175761,202166271
310.171656,192.168.212.39,79.127.159.187,9993,9993,0,223.354291,6902,0,247.212622,0.0,90,0,0,0
534.403662,192.168.212.39,192.168.212.1,62030,53,0,0.221351,92,215,3325.035803,7770.464105,1,1,0,0
534.513739,192.168.212.39,192.168.212.1,49664,53,0,0.221895,92,261,3316.884112,9409.856013,1,1,0,0
534.956387,192.168.212.39,192.168.212.1,56628,53,0,0.109324,92,218,6732.282024,15952.581318,1,1,0,0
538.589986,26.17.54.25,224.0.0.251,5353,5353,0,0.0,131,0,0.0,0.0,1,0,0,0
535.175422,192.168.212.39,20.44.10.123,59752,443,1,9.675608,20274,6081,16762.977582,5027.901089,23,16,4182602825,345896542
547.164469,192.168.212.34,192.168.212.255,138,138,0,0.0,243,0,0.0,0.0,1,0,0,0
548.483062,35.208.25.129,192.168.212.39,64182,9993,0,0.112085,70,79,4996.208235,5638.577865,1,1,0,0
534.845773,192.168.212.39,20.44.10.123,59751,443,1,14.518558,21452,8360,11820.457652,4606.518085,28,23,87559817,2385750395
549.916133,175.183.33.121,192.168.212.39,49695,64695,1,6.27666,552,216,703.558899,275.305656,4,4,350190369,820017868
555.976003,142.250.198.74,192.168.212.39,443,54445,0,0.106581,74,75,5554.460926,5629.521209,1,1,0,0
557.847608,147.92.185.2,192.168.212.39,443,58646,1,0.21869,151,91,5523.800814,3328.913073,2,1,1097631232,3931589583
562.016169,192.168.212.39,64.233.188.188,59311,5228,1,0.109765,55,66,4008.56375,4810.2765,1,1,3069458952,1235950508
563.009105,192.168.212.39,192.168.212.1,57531,53,0,0.330179,94,254,2277.552479,6154.23755,1,1,0,0
563.229024,192.168.212.39,192.168.212.1,57869,53,0,0.551891,74,144,1072.675583,2087.368701,1,1,0,0
563.448196,192.168.212.39,23.46.63.130,59756,443,1,1.428861,3150,1357,17636.425097,7597.659954,7,6,2391724426,2388703241
555.201944,192.168.212.39,79.127.159.187,9993,9993,0,12.755606,600,0,376.305132,0.0,8,0,0,0
569.712464,192.168.212.39,185.199.108.153,59321,443,1,0.109385,55,66,4022.489372,4826.987247,1,1,24828907,1298530694
571.039512,192.168.212.39,23.210.215.129,59390,443,1,0.109027,54,60,3962.32126,4402.579178,1,1,975274445,2977237962
573.216447,26.17.54.25,224.0.0.251,5353,5353,0,0.79005,932,0,9437.377381,0.0,6,0,0,0
574.224431,192.168.212.39,40.104.21.66,59391,443,1,0.334623,108,60,2582.010203,1434.450113,2,1,1884832682,2764423024
574.336754,192.168.212.39,40.104.21.66,59759,443,1,6.162069,2863,7074,3716.933387,9183.92832,14,13,1153051301,4257442096
